id,text
491e431a2ed3770873b4be4f6b7a306b4c372dbbf725bf6c7de3d51ad8c4ec94,Corporations are the only entity other than government big enough to have an effect on carbon emissions.
495f1148f91d6202a88ad0dbce9a0192dc02f753811c8538884c98194d43e39d,Carbon emissions are not conserved.
4988bd70c65cd67cb400304dd9b4da17ade46547cf7578bc7ba595526f142594,total carbon inputs and outputs for an economy can be measured
498b5ad26fdf7db52005848abfc28900e8dafa2c8a643252c4fee75c86c169dc,Stability of money value is a strong advantage for one country's citizens
4993b925b5d5d2d537d38da344b987489c87faa3ad99fb112ba943af018ef3a8,"What evidence we have seen is of minor change, unlike the rapid progression in social technologies."
49b22eb7524ce704800ee713ca6a4d6c52b5fd7bcbe1eebf95fa87086ca562f7,Legally binding heterosexual relationships is necessary to protect mothers and children
4a0bb4b4d32acda46a3db5c2d829c51500ce6703768792a095f9aa43d184aeeb,ACT Greens Light Rail Plan: http://act.greens.org.au/content/light-rail-canberra
4a290bf5c6f7c2eebd367d43566196737f07ff1be056de89f6fc63bb3f104071,Skydiving is dangerous.
4a431c4e0b9eca1e5eb2db7ce7dc88a3f92579b59f97f86c4cfbaf540879b002,Benevolence necessitates the prevention of evil.
4a574f5967956f9e9c49b606260a0a614e7db7002d01f7ca86a3ef894beafd2b,It provides certainty and support for families.
4a659cb4a6e25e0637bebeb6d882a1f59d156f48fa1ae84296bb6e262a25f7fc,It would potentially encourage thieves to cut off people's fingers to easily gain access to valuable resources such as banking accounts.
4a7c317ce335170d87c0f033e73903d5e78afa8159e4ca610d2cd6ae28853ffe,"There is no evidence presented for the ""safer than gas"" claim."
4aafc12bc8c3838cd1f16022908ef60b46fe1abbeaf2c18b175a88554deddae3,"No harm would result if life became extinct, when humanity decides that procreation is unethical. On the other side is almost guaranteed that of the billion people still to be born many will experience horror on the scale of Auschwitz and Ruwanda, wars, famine, illness and everyone of them will die"
4ad640f0f17477109ead45e4ec074174dba7b50b5d0ce8c7e955413e5d716193,The cost difference between fingerprint scanners and keypads is fixed
4b04c7ae763906bd4679c2733968fda10e6f30c3931bac6512f842cefff8639c,Heterosexual romantic relationships are the same as homosexual romantic relationships
4b470a42f6e515663194b0b658bb195059dfdc6a44595fa9e9e2f9a5e6dab3cc,"Life is the result of a self-replicating and mutating DNA molecule. It has no goal and no purpose. There is no necessity for it to exist. It doesn't accomplish anything. It merely creates a lot of suffering, which vastly outweighs the trivial pleasures of eating, sex, entertainment and self-delusion (religion etc.) in which the majority of humans engage in and mistakenly believe would justify the creation of a new human beings."
4b8c007f5605519b82d94876b4b5ff3185158ae570ccb053dbb4b1888b940e36,Espresso is better than drip coffee
4ba49813963cf987fe263e59dc93c79b9a88790b7cb682e9799ae84cf7486fd7,Requiring helmets makes people chose not to ride a bicycle.
4baa4f0e676fc92382628e1b7d5d35b6a25b3fba8cd14c04e024e603d25c4dd9,A carbon tax would harm the economy
4bbf739fac121978a9b21aa6760c8c5312d6b9cddc569779874ab877b55af299,Open Source software should be given preference in public sector purchase decisions.
4bd3a023e95e67411e4d5adf4a42f71899a653fa6726e6fdd2f888eb3d672193,The war on drugs has failed while causing much harm.
4bf94437e57d1e0bd135bf1ba044f5b27854a516006a1e7492e1b5179ba5c0e4,"The government should only care for peoples travel on the public roads, not cross country"
4c025fc13fd2ccbf92eb08d4efdb807f3999bc5b404e0a88804e5f6c8d49395c,Economic growth creates additional resources for investing in technology.
4c123baed17672f367cae60b5883f1804c27d9223c4683fe507bc390407109b6,The UK's flexible constitution has allowed the growth of representative democracy.
4c2c0f1e837785b8c9ea0cb5764c2708b49e36b9ea079fa90f2eac3dda606fb6,"Once again, you imply the pre-existence of society. Society cannot exist without individuals."
4c2f3fd4537ee007f43203b38eb0d91af1c862671645c8d5257ea0e61c330619,The concentration of ownership of power generation is a problem.
4c3274b545d93f60e684c3d3a82a499a90c63089584fc26a557ba115337b01d9,Marriage gives financial advantages to a portion of the people based upon their behavior
4c450fdc43b854193cff638aaecd3544e1ddb9c10219a35557be95724722bfc9,"Public validation of a couple's relationship is beneficial to them, their children, their communities."
4c7ce7afb0619b7ba7efa00a47b87de994314337e20835b5a8e7846aa611e781,All churches are christian.
4c89b6596e2f01269884e71443287542c5747771385fefa554febdeac56564a7,"Electrified rail transport can seamlessly adopt renewable energy, as it comes online, with no modification."
4c90a50514437edf6aad8c511a3bdc626b8a2f73de4b54a7c5cea99714fc8508,"In democratic countries, governments are elected by the people of society to represent their interests."
4ce8a135f598c7faa32453da70a97d6422c3ce10504dc8b3ec51122b1fcc8c63,A fair economy for the world can only be achieved at the global level.
4cf1bedbd10c319af5b8b12c380fbdac27ba41f287bc3af04d9266506415d743,Drug use implies drug abuse.
4cf4d5a6a18cab1547b7c62bd0c7ef91ee70fe49c760bc51c83a1a8d584f8682,Demographic information coupled with statistically significant numbers are insightful.
4d0a012c0a334c669d84bf1af8f47e471af552975a37f97d1d2a66dd165989fe,Meaningful contribution to the political process is not predicated upon intelligence.
4d0a7f9234a0639185e6ad5981fdec8010d5a6f2be1d4189b5da2a8c35f7ff51,"FARE claims that alcohol-related harms in Australia are increasing, in pre-budget submission: http://www.fare.org.au/wp-content/uploads/2011/07/FAREs-2013-14-Pre-Budget-Submission.pdf"
4d1ee79cad3d66139983b6fa553db290c572d7a684414300a7d2ec66ebb1909b,No pair of people are logically constrained from formalizing a marriage.
4d69941817d8e070f31d5ba573be6de2f1937ef6b9cb84b339784b8c8544742a,"If Marijuana were legal, people would smoke without restraint."
4d8942ad82bb7ad29752a9a811398b92af54f1a596e29339858f62714332b7e8,The electoral system cannot change without the impetus of the major parties.
4d8a5544c0d39f6ee47797e6c80161432ba5eff30235671131557d975fc55490,Fingerprint biometrics which cannot be replicated should replace passwords for user authentication.
4d9f79abd5789be0a0bd5bb0a29f363918abf9437306994b2307f6ac60c9caa0,The future of democracy will still rely on elected representatives to frame questions and set the agenda.
4dafaa67ddab82368f4463ce3e53c6ef467ebbc2c0f2adfaa14f74afce68f5e8,Many thing that should be condemned (such as lazy or dishonest behavior) would be catastrophic to outlaw.
4ddb9b98ebd02eca069c9cc210037d3c3e89036c81fb7517cc9dc58205fce512,"There is no discrimination based on sexual orientation, any unmarried adult can marry any unrelated, unmarried, consenting adult of the opposite gender."
4ddc6f25e01aacadf23d782d185ae7d6f7d62c8fcb9a0013cb9aff9d72b78edf,Homosexuality and Heterosexuality are sexual orientations.
4de964a63ecdbf91a4cb5460b2921cef8122bbed2b94012eca67f5705b5f25a2,Negative externalities exist
4e028c06a8fe53ba451cd10e0607c5f6c61c35fb2fc963f62a55e6f47e9a1949,Decision making in democracy will not have access to other information other than media channels control by powerful people
4e367df48d39e8b1d2f338616502dcc10ed3f197fa0a87231acd384bae5e0ad7,Reasonable people agree that it should be possible to edit leading/inappropriately framed/rhetorical questions. Are you a reasonable person?
4e39099baf8ed4ec27665ea5f42604da21340602b4408c83f6f7e69a3446f70b,"There is no evidence that any human has ever lived its entire life alone. Without such evidence, any claim that humans can live alone is dubious."
4e3d1392ea911f92c7460109313b301a85e9661c4eaba64c6d9093dc833a0cce,Marriage is a legal contract between two or more people
4e6a0a20b5dc1ac970fe5884d6a2f1a130115f90ff286fb34021172daeb957ae,Legality is the default.
4e8274f212788914609b46f420631eedc3a1480b51fb8b10c8dbd98872a8cec7,Only a vanishingly small number of terms are well defined in a formal logic sense.
4eaa98cc6b9262d9f8896e5a446cdeb7626fe53f14678bc932842326cb167cad,Jevon's Paradox shows that higher efficiency will increase energy usage
4ec2e01aab52b856821ffef81481a92ecc20f5ecb5e676f942a7260268fa9745,"Divisiveness is interesting, but so too is carefreedom."
4f1efb7b2e99565feb3eced44e1aef329f70654acc76776da0a6f6abcb43d275,Better is good.
4f341ec70b1f0e154b38b1e4a8bdfa380626bae92c6fa78776d883aa921bd51d,Not all Christians define themselves as Christians by the profession of Jesus Christ as Lord and Saviour.
4f3517cd1605345751cd48484421a43a0c316d70f50515da913fa2551b9f400d,People prefer not to share bike helmets
4f361982945d2271730adc6cf17de301084a4c72e87d05c663e44b7b4fa55009,Replacing a law in it's entirety is always easy and practical
4f3bcea0821cb450b60b1a1f7048ab874145902a9d396d97a62c473a8d7b079a,Legal protection is needed in heterosexual relationships in order to prevent irresponsible parents abandoning the family due to an accidental pregnancy.
4f56d82d7c2a99bddb766d4ef11d617cc6daf844fb05c2cb407a1b02cb29a1f8,A bisexual person should not be permitted to marry both the people he or she loves.
4fd4802a00b38a929433f9d9cea9db30d92af4862447b7f4c8b6f4b96c58aac6,Every law opposes those who do not follow it.
5001f6ac1bdeb5eb4b02e0f7a5e9f5f3c5e68625656656f1dcc9977573bc5bd3,"Ultimate frisbee can only be played in places other than public playing fields, but this is not a generally practical as there are no special purpose ultimate frisbee fields or other suitable places. The majority of ultimate frisbee is played in public parks, therefore a ban on ultimate frisbee in public parks is in-effect a ban on most ultimate frisbee games."
500ef0bdf5e58441ef79ed9a33af01f536b256309bd3c13221fb97efae7e1e2c,It is not clear what risks this protection is needed for.
50247d8c9ae50729f8cc4a1745b0dbbb3ff11f8568a5fcb2d01fa8b4237c1217,Some people become more productive after smoking Marijuana.
502c61a5ed29d699439de9bf83dbc0e5484e8c296ccacb5f563e945e6104bd66,The government can and does control what the legal implications of marriage are. That's what the whole fight is about!
504923082cee427e92df043edf9409cdcf23d17f062ee46428a61c4e5bf09c30,People have the right to their life.
5057f148a10043281af3ddbe3ee14e5467f341b1267cfc1f71db4fb6f78b8408,The claim at stake is false (Begging the question fallacy).
50723f55b8d988489a51de926704757b55ba1efbeed019db2ccf05c87da60ac6,Counter-proposition: A well-functioning society is predicated on the recognition of individual rights (satisfaction implies a positive obligation of some sort).
50bd441a201711284f3bb68fc851354b91275968d22cf18356b82e4f3b41540f,Child support laws are an effective methods for protecting mothers and children from irresponsible fathers.
50ecf638bafe8685777261b51f11fbb2e67ca55b414d7afa4261397c30b3f2a7,Aaron Finch has failed to make any significant runs in each of his innings in 2013
5137b1c3d2871cb1cbae43e30e12aaf82ce8ccd659c5ac6e52cd695609df5035,Slippery Slope: We all breathe out carbon
51530bf18d19dfd87a58af3778a5eb8e7376173dc3916d4d2ce9484d1c6a9c87,Advanced technology will allow us to escape the earth
51a9240bc1400d35094d3804fd3bb309801fa9edfb139bfe2104dd896bf3a668,One cannot prove unicorns exist.
51d919945c4516c0ae2996c64baffb79717f8395375716ee97a9efa9b32838ac,"Gas or diesel can be burnt at far higher efficiencies in large power-plants, rather than onboard a vehicle."
51e6339692b3c18db057c430f95552067734474b8d309116b95d947a5e22ad36,The system for awarding funding in the sciences is broken.
5223734017781c5e4af6b2208112c94591e66d5e9fe5261100a83e7781bc3c17,Legalising a drug will increase its use
52278c6931d556525b50658ff5da60da55d27ccc9ada7f2d28167f51e879732c,Drugs compete with free time otherwise spent on productive things.
5233e6f21e874e385d84bc9fbbfc42f928de4176137eacfc772a6380872861f6,"""Don’t be fooled, keeping bike helmets is best for health"" https://theconversation.edu.au/dont-be-fooled-keeping-bike-helmets-is-best-for-health-661"
525eb81a1353c84f6ffc5bc0a1d4c6e207ea787a95491e5c72782abb748d1bd1,Emitters are integrated into society
527cf23387f0d31f985286bdd90e7239843c156a453c1dbf9a8fd92b26a24601,Replacing a flawed law with one that works is a superior solution than applying fixes to the flaws.
52b181d55e6c94bc6f84b7df26db388b380bc1f72414dbeb6f1320450cb5027c,"Marriage equality is about civil rights, not dictionary entries."
52bd70b80406bbffbade6672e30565e6622f4e91dbc5f5aeb8e5969796e8ffb7,"The purpose of government is to protect individual rights, not to violate them."
52e2554fa720456d8e47ca7794252b06f7df3adc4ba2cbebdc17a34b145f53cb,Reasonwell should have a means for people to register their utter unattachment to both sides of an argument.
52ee7f1e90ea16edbafbf6c3bd972a8d13f2277aff18bcd8784e90a58d028c40,Carbon Dioxide is significantly correlated with global warming in the record.
52f5783b36d37e4e57cd615a0e8fd2d04cd0b4a5be92cbafaa95e36fa5536223,"The lack of a formal definition of a term should not prevent us from using that term, so long as the utility of that term, in the context of the argument at hand, has relatively broad support and agreement, although it is acknowledged that revisiting definitions is frequently helpful."
53146b73c1ba724ffb7340c1f6ccbd771e5ab87bc94b11ab7a74b6b0b5f73eb9,Nuclear power is too expensive.
532ed7da3dc1d63f0a56be0bd3d7ec4d1a8b7f3010adab1bae8410bbcf5a3ee2,Eatting cheese will encourage kids to eat vegetables.
5332f3a37e79051a7e8205df3cd48ed78cd5efb091332adc7769cf1908b30128,Improved efficiency lowers the relative cost of using a resource
5380d2858cb4aab3565d4ffb29c1b1e57f4a22c4fb8f0daf49b8eb145783eaf0,Natural selection is happening.
539516a251d6361395d4e4ed42dbbd6b296625724b522c9325d06c25d0e8836f,There is no genuine need to deny homosexuals the right to legally marry their lovers.
53a4e8ec8981c5ac5cb4f8b63a318329d3e6211c82bcaa905bd0776d45468b2e,Marriage may be used for the conception and protection of children.
53aa863da1a802a2af748e5a94a3963286d0ecff25b5b8da41ede6b7fb8f1a18,You cannot measure the size of a scam.
544a4743040476824da07b834fbb8fc0ecc9505a8d0b2700be88dd261b09bd02,"Only fathers can be irresponsible, but mothers aren't."
54611ea0b7ce9bbc79f1f60ec68ca836b299771df08a057605526a5780a9f66d,"If God is able but unwilling to prevent evil, then he is not benevolent."
548ad4d55545e11680118794959a698b7486ef879ab386085db2174eb5c39996,Arguments should be ranked from largely accepted on top to largely rejected on the bottom.
54a18d51ef8d29f11863b35eb95ff4cd4e53b82c6ab58ed32b2e50bf95ff86c3,"CO₂Emissions from Fuel Combustion: http://www.iea.org/publications/freepublications/publication/name,32870,en.html"
54dbcc424a6e67365312e0ba8699eba17375ca0cdf41c49ef265d23504b38a81,The trucking industry receives a massive subsidy in the form of the high maintenance costs of highways suitable for heavy truck traffic.
